,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
1600,2014-06-04,58.11679050041111,290.71661845427343,219.84609701986548,359.12876813562565,367,1,7.8712318643743515
1611,2014-06-15,58.197090858481786,439.18276392504646,372.6257859975117,510.4475116609099,354,-1,18.625785997511684
1801,2014-12-22,62.74869237066606,203.12779466024367,132.31950407400367,273.344263805659,299,1,25.65573619434099
1802,2014-12-23,62.804678308427455,218.96579968283842,147.65893075260854,292.3272910119026,351,1,58.672708988097384
1806,2014-12-27,63.02862205947297,447.83816228356636,376.7492025918707,518.7479035736136,317,-1,59.7492025918707
1808,2014-12-29,63.140593934995735,211.4078468973347,137.73600396906846,279.4091867753427,297,1,17.590813224657325
1809,2014-12-30,63.196579872757106,223.5091648446586,151.01910956857677,291.1789973858957,310,1,18.821002614104316
1810,2014-12-31,63.2525658105185,240.0691815454466,169.43642631567909,308.38312708545334,336,1,27.61687291454666
1880,2015-03-11,66.90662996291401,292.38950444425876,220.8379000080156,362.00982370874846,365,1,2.9901762912515437
1896,2015-03-27,67.65100411515262,373.3816354463958,304.0582836383871,445.0816141533309,458,1,12.918385846669082
1905,2015-04-05,68.06971457578683,481.4430467666932,405.89730555069116,550.6391425165378,359,-1,46.89730555069116
1912,2015-04-12,68.39537826739124,488.2173216337349,415.883032197358,556.975881727669,558,1,1.024118272330952
1918,2015-04-18,68.67451857448071,546.6775667997076,476.5209082171273,619.3510440066057,656,1,36.64895599339434
1954,2015-05-24,70.34936041701756,544.2945881051484,474.1810081201761,615.8586460353246,674,1,58.14135396467543
1960,2015-05-30,70.62850072410706,609.8736306815418,537.0827702773478,681.6161685949454,524,-1,13.082770277347777
1995,2015-07-04,70.59930376701863,612.543717280731,540.9957055673488,685.2284353456273,539,-1,1.9957055673487503
2010,2015-07-19,70.37631263745877,536.3795785306346,467.3568874272491,608.5083477680661,610,1,1.4916522319339265
2016,2015-07-25,70.28711618563482,603.1040466042211,533.519061542574,679.1656761837264,524,-1,9.519061542574036
2044,2015-08-22,69.8708660771231,597.6765497187199,529.1320220660117,666.9072807018246,487,-1,42.1320220660117
2061,2015-09-08,69.61814279695525,313.4023034765793,244.29969151002433,390.837062500074,240,-1,4.299691510024331
2062,2015-09-09,69.60327672165127,331.04529740248347,258.0835359500212,400.6515570147432,245,-1,13.0835359500212
2065,2015-09-12,69.5586784957393,550.1555762413014,479.9906267667526,623.1738879696024,456,-1,23.990626766752598
2072,2015-09-19,69.45461596861138,553.7023519772224,482.5522920043057,627.3191067398277,471,-1,11.552292004305684
2122,2015-11-08,69.64603025775223,451.95987009320413,384.9619512372509,523.7563571408288,555,1,31.243642859171246
2129,2015-11-15,69.7141526353712,456.9827878186159,387.38646222590785,527.8669625321606,549,1,21.133037467839358
2151,2015-12-07,69.92825153645943,220.8944499656108,151.33044152867524,284.9028555355099,286,1,1.0971444644900998
2153,2015-12-09,69.947715072922,252.29675204227587,182.49329390418373,320.0727590416661,324,1,3.9272409583339254
2154,2015-12-10,69.95744684115327,266.8422352522248,199.56604482411078,337.68668257137523,343,1,5.313317428624771
2165,2015-12-21,70.0644962916974,223.73169620468514,152.3379112675559,296.25765425564765,307,1,10.742345744352349
2166,2015-12-22,70.07422805992867,241.2514380246726,166.8133942997294,314.447132553524,367,1,52.552867446476
2167,2015-12-23,70.08395982815995,264.5503077913408,193.3546036674342,340.53337177388454,394,1,53.46662822611546
2170,2015-12-26,70.1131551328538,497.1417685214708,426.88810603851425,574.6971803903551,259,-1,167.88810603851425
2171,2015-12-27,70.12288690108508,441.1146505552007,370.4143260283498,511.54471420985834,339,-1,31.41432602834982
2173,2015-12-29,70.14235043754765,250.21077895560245,181.36092548519625,320.5559973482973,365,1,44.444002651702704
2174,2015-12-30,70.15208220577894,269.4722417039045,202.95572381495245,342.3973406831324,433,1,90.60265931686757
2175,2015-12-31,70.16181397401022,283.1499354993089,213.14482387463724,351.620584152192,413,1,61.37941584780799
2177,2016-01-02,70.18127751047278,486.8038513598045,414.867899455155,557.7331721918714,385,-1,29.867899455154998
2199,2016-01-24,70.395376411561,444.7835569713792,374.23603057848794,515.3565672406165,557,1,41.64343275938347
2212,2016-02-06,70.30527244827545,499.3705820449465,426.8064188931441,569.1933722085935,577,1,7.806627791406527
2221,2016-02-15,70.24289278138545,344.70749006033293,271.1414692753133,416.3642586620739,428,1,11.635741337926106
2234,2016-02-28,70.1527888180999,454.63549534806793,382.36624345814437,525.707218857586,543,1,17.292781142414015
2255,2016-03-20,70.00723626202324,491.81558114715915,424.4216793312034,563.466393344466,566,1,2.5336066555339585
2272,2016-04-06,69.88940800234214,327.02399517397345,257.6949520823215,395.95342054429796,255,-1,2.6949520823214925
2282,2016-04-16,69.82009726135324,556.1298780950319,480.8190667717415,624.5395176735049,657,1,32.46048232649514
2299,2016-05-03,69.70226900167215,325.22330245412184,255.91234567869955,399.945843962983,401,1,1.0541560370169805
2322,2016-05-26,69.54285438499225,396.8542927241809,320.53114639597504,470.5438916308282,306,-1,14.531146395975043
2325,2016-05-29,69.52206120023611,544.8119258894061,473.65853542430125,621.1528452496202,652,1,30.847154750379786
2339,2016-06-12,69.42502633804078,520.5867507338793,452.33862837590254,595.4730584951865,619,1,23.52694150481352
2357,2016-06-30,69.30026722950392,379.8114073155495,311.1665118022346,451.2834058047755,477,1,25.716594195224502
2361,2016-07-04,69.27254298316238,343.03202010712005,272.2903331630184,415.4928242020032,424,1,8.507175797996808
