,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2477,2016-10-28,6.306061487371194,18.004795583537074,9.759234042854205,26.543899272151442,33,1,6.456100727848558
2486,2016-11-06,6.317310601605892,26.363872310531285,17.375502596662226,34.986022489559765,38,1,3.0139775104402347
2494,2016-11-14,6.327309814258959,14.18006009550447,6.0224769264937,22.557448730809416,5,-1,1.0224769264936997
2500,2016-11-20,6.334809223748758,25.402730720513077,17.251083580159904,34.17201388943957,10,-1,7.251083580159904
2547,2017-01-06,6.393554598085524,19.14210565932115,10.75764761423637,27.517664762304,10,-1,0.7576476142363706
2562,2017-01-21,6.384089816541392,26.427910740888123,17.984018661695277,34.91347595213434,15,-1,2.984018661695277
2568,2017-01-27,6.38030390392374,16.985852320440454,8.387319275898516,26.237207962207137,29,1,2.762792037792863
2569,2017-01-28,6.379672918487464,25.900903985007442,17.229046073829085,34.31333256600292,37,1,2.68666743399708
2573,2017-02-01,6.377148976742363,13.2990285178817,4.609816178171147,21.778939605572873,22,1,0.221060394427127
2591,2017-02-19,6.365791238889405,26.312614598569244,17.978918711438432,34.86841836575653,36,1,1.1315816342434672
2592,2017-02-20,6.36516025345313,22.049710784303052,13.585469066051257,31.13807317046115,36,1,4.861926829538849
2595,2017-02-23,6.363267297144304,16.146755523851898,7.1210284669708575,24.15466591347211,26,1,1.8453340865278918
2597,2017-02-25,6.362005326271753,27.13859864544367,18.064426935635467,35.619771261765486,38,1,2.380228738234514
2610,2017-03-10,6.3538025156001705,19.66091001915347,10.94246673007858,28.151044694168572,10,-1,0.9424667300785803
2614,2017-03-14,6.351278573855071,17.556803572350013,8.98624000140432,26.705340505516844,6,-1,2.9862400014043207
2618,2017-03-18,6.348754632109968,30.17145536337552,21.472469490043316,38.42390306112123,43,1,4.57609693887877
2625,2017-03-25,6.344337734056041,29.309694731531074,21.12849239271674,38.281369500338045,39,1,0.7186304996619555
2628,2017-03-28,6.342444777747214,16.816727679576196,8.934341601987299,25.602780988062836,7,-1,1.934341601987299
2631,2017-03-31,6.340551821438388,20.35163746818616,11.831895114905624,28.398456076191962,9,-1,2.831895114905624
2634,2017-04-03,6.338658865129562,17.067479469543475,8.227976880867846,26.455167043389842,6,-1,2.227976880867846
2640,2017-04-09,6.334872952511909,27.87825662504797,19.673995717576375,35.752002713042764,42,1,6.247997286957236
2655,2017-04-24,6.325408170967778,16.65442548061278,7.8019110379700045,25.783144870262408,28,1,2.216855129737592
2666,2017-05-05,6.313088301330885,21.3906933782342,12.541966711382985,31.025109898355502,11,-1,1.541966711382985
2692,2017-05-31,6.2617189860416245,17.995862230925763,9.577257505604043,26.626115401281062,29,1,2.373884598718938
2713,2017-06-21,6.220228385231067,18.21539105338812,9.679620947154806,27.508542977518587,28,1,0.49145702248141276
2723,2017-07-01,6.200470956273659,31.314708729265675,23.422864310598445,39.920897192113664,22,-1,1.4228643105984453
2747,2017-07-25,6.153053126775878,16.770016934772247,7.765236826816313,26.476165897490226,27,1,0.5238341025097739
2790,2017-09-06,6.068020063392181,16.47649907038834,7.409716117560628,24.96821423336543,5,-1,2.4097161175606283
