,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2541,2016-12-31,10.385240997194241,43.153727867584365,33.79837269938994,52.93355131787015,33,-1,0.7983726993899367
2548,2017-01-07,10.389346346106077,36.155187185381884,26.32396623437389,46.62570501294757,58,1,11.37429498705243
2556,2017-01-15,10.396369754782631,34.16993531515249,23.656302355899587,43.81515007977415,46,1,2.184849920225851
2572,2017-01-31,10.410416572135738,16.53358918844563,5.535614684248643,26.36620711484302,35,1,8.633792885156979
2595,2017-02-23,10.430608872080828,19.960964452819233,10.350402247499826,30.330133387680938,38,1,7.669866612319062
2618,2017-03-18,10.450801172025919,39.237260567393115,28.8632040848913,49.45985302653667,50,1,0.5401469734633295
2633,2017-04-02,10.463970063294456,40.79595581611809,31.10736878684375,50.15983169205001,30,-1,1.1073687868437503
2647,2017-04-16,10.476261028478424,39.1385801281784,28.895961054185616,48.832081855459606,49,1,0.1679181445403941
2673,2017-05-12,10.499087141976696,26.392819126913498,16.88316256127588,37.46270260333945,15,-1,1.8831625612758813
2674,2017-05-13,10.499965071270308,41.09873082360755,31.43304117845639,50.91081905120793,54,1,3.0891809487920696
2675,2017-05-14,10.500843000563922,40.857854187890055,30.66409796473422,49.86483409103654,54,1,4.135165908963458
2677,2017-05-16,10.502598859151146,19.994209078914707,9.830932124269715,30.39745511388617,32,1,1.6025448861138294
2681,2017-05-20,10.506110576325595,39.44339621103443,29.218526810062983,49.62157226139339,27,-1,2.2185268100629827
2683,2017-05-22,10.507866434912819,35.19451993513648,24.410330239454957,45.525087943591465,47,1,1.4749120564085345
2703,2017-06-11,10.525425020785063,39.699526005225295,29.25603821185138,50.29607470800737,28,-1,1.2560382118513793
2710,2017-06-18,10.53157052584035,40.21061111740416,30.239630070210332,51.01926704707543,60,1,8.98073295292457
2721,2017-06-29,10.541227748070083,25.95187527069093,15.132458179066465,36.73938125763619,14,-1,1.1324581790664645
2734,2017-07-12,10.552640828887043,19.422674321812984,8.937507804384708,29.467712762584977,8,-1,0.9375078043847083
2743,2017-07-21,10.560542192529553,27.108547358949036,16.512782497171195,37.60600795394999,16,-1,0.5127824971711945
2756,2017-08-03,10.57195527334651,22.606611134091295,12.47201577487645,32.72915067365411,37,1,4.270849326345889
2757,2017-08-04,10.572833202640123,26.329041881286106,16.569907664938064,36.415456036958844,38,1,1.5845439630411562
2760,2017-08-07,10.57546699052096,34.81883517817575,24.735983621906456,44.53439513567852,50,1,5.465604864321477
2788,2017-09-04,10.600048982796025,37.705078099952836,27.23938798663692,47.359921266407056,24,-1,3.2393879866369204
2817,2017-10-03,10.625508851267154,17.24381043623544,6.472857184137083,27.373522856690094,29,1,1.6264771433099057
2835,2017-10-21,10.641311528249236,40.22165911857247,29.980725510925673,50.17653967182549,56,1,5.823460328174512
2840,2017-10-26,10.645701160744258,20.23159528845412,10.166733156340278,30.962389371454044,35,1,4.037610628545956
2850,2017-11-05,10.654480425734302,37.763997640482934,27.546202892465885,47.763755078923744,49,1,1.2362449210762563
2855,2017-11-10,10.658870058229326,23.993818406816942,13.639432986588602,34.4163995189292,39,1,4.583600481070803
2857,2017-11-12,10.660625911227335,39.21476232037232,28.93450888430012,49.174512082877094,50,1,0.8254879171229064
2860,2017-11-15,10.663259690724347,17.91387966072552,7.638099885734658,28.957138546678134,29,1,0.04286145332186564
2864,2017-11-19,10.666771396720366,37.907912234274384,28.488625515147177,47.78899747144304,51,1,3.2110025285569606
2871,2017-11-26,10.672916882213396,37.24066322550376,27.33350002014812,47.497094896388944,24,-1,3.3335000201481186
2873,2017-11-28,10.674672735211406,16.60987597084618,7.206244698528987,26.30319262914881,33,1,6.6968073708511895
2876,2017-12-01,10.67730651470842,22.2569075146441,12.235894958706742,33.45593640214427,11,-1,1.2358949587067425
2889,2017-12-14,10.688719559195478,17.830854393928284,8.291990305929206,27.350740043274477,28,1,0.6492599567255226
2891,2017-12-16,10.690475412193486,38.19659915232834,27.601664202923924,48.143681320920194,52,1,3.8563186790798056
2892,2017-12-17,10.69135333869249,38.972116328757316,28.719576994695444,48.99750661432222,52,1,3.0024933856777807
2898,2017-12-23,10.669850878615609,44.50611955502223,34.279743052038825,54.785476465330746,29,-1,5.279743052038825
2899,2017-12-24,10.664036300346886,45.125950917763504,35.76406054208112,55.85902194725315,35,-1,0.7640605420811184
2905,2017-12-30,10.62914883073455,45.06961157235652,34.637258031667656,55.59093807207994,33,-1,1.6372580316676562
2908,2018-01-02,10.611705095928382,21.81418364647142,11.800505044803359,31.55288142491414,39,1,7.4471185750858595
2935,2018-01-29,10.454711482672867,17.454708985399243,7.666091460613408,27.33293743328349,36,1,8.66706256671651
2948,2018-02-11,10.379121965179475,35.06577222054802,24.405482186385747,44.713631650927645,47,1,2.2863683490723545
2953,2018-02-16,10.350049073835862,22.903934129198475,12.336868369145819,32.74305713257333,34,1,1.2569428674266732
2954,2018-02-17,10.34423449556714,37.969491145568135,27.419194529917682,48.29631288770723,27,-1,0.41919452991768225
2955,2018-02-18,10.338419917298417,38.24613832986962,27.470822520419112,48.05525812391913,55,1,6.944741876080869
2963,2018-02-26,10.291903291148635,17.00629039209782,6.94001854265919,27.44602155737064,6,-1,0.9400185426591898
2975,2018-03-10,10.222128351923963,37.11792496701406,26.966264823077825,48.111046787113686,55,1,6.888953212886314
2996,2018-03-31,10.100022208280784,39.56008078533797,29.630490819894003,49.68976737740294,52,1,2.310232622597063
3010,2018-04-14,10.018618112518666,37.24911417558234,27.49628081500194,48.04048013454006,21,-1,6.496280815001938
3011,2018-04-15,10.012803534249944,37.264557425306556,27.49661914980051,47.33678903945122,9,-1,18.49661914980051
3012,2018-04-16,10.006988955981221,17.785335536158918,7.85889598578484,27.77963107334077,6,-1,1.85889598578484
3021,2018-04-25,9.954657751562717,18.513166178061976,8.48044943570907,28.567503935727025,29,1,0.43249606427297493
3024,2018-04-28,9.937214016756549,38.221396771237586,27.69296443983562,48.380504944337474,51,1,2.619495055662526
3031,2018-05-05,9.89651196887549,38.81177290977783,29.346328867614805,48.80751951642344,64,1,15.19248048357656
3052,2018-05-26,9.774405825232314,36.10958951507291,26.349878019629525,46.39164069607937,49,1,2.608359303920629
3065,2018-06-08,9.69881630773892,23.072639209513227,12.950271608772569,33.20692109190086,34,1,0.7930789080991403
3082,2018-06-25,9.599968477170634,20.792166625104787,10.62738596043988,30.92714626052863,6,-1,4.627385960439881
3087,2018-06-30,9.57089558582702,40.6659119128607,30.246853833243126,51.88115614737326,27,-1,3.246853833243126
3088,2018-07-01,9.565081007558298,44.058985788589844,34.24143523274045,53.542261245558834,29,-1,5.24143523274045
3097,2018-07-10,9.512749803139794,18.258856942066245,7.812293794045682,28.39577959059428,30,1,1.6042204094057197
3102,2018-07-15,9.48367691179618,36.16260108503109,25.9488526846313,46.37096766782991,25,-1,0.9488526846313015
3106,2018-07-19,9.46041859872129,20.16539136618171,10.922185175409494,30.504568951111175,9,-1,1.9221851754094939
3116,2018-07-29,9.402272816034063,37.80777943906717,27.999039784934606,47.726939586725436,25,-1,2.999039784934606
3123,2018-08-05,9.361570768153005,36.42149735808246,26.706917517142532,46.69345942355065,51,1,4.3065405764493505
3136,2018-08-18,9.28598125065961,37.17644289616995,27.21091189918803,47.36342268672287,50,1,2.6365773132771295
3149,2018-08-31,9.210391733166215,22.643877626910125,12.508147024158752,33.23385494789162,37,1,3.766145052108378
3156,2018-09-07,9.169689685285157,21.319878734986986,11.091086859905808,31.881945042204244,11,-1,0.09108685990580767
3179,2018-09-30,9.035954385104532,33.24116981691,23.04806226931967,43.83606229087095,48,1,4.163937709129051
