,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2669,2017-05-08,7.797587910721317,11.014600947571108,3.54568852720508,17.988493445543053,19,1,1.0115065544569468
2670,2017-05-09,7.795557473122287,10.99859297655888,3.681054321946011,17.432758857333823,18,1,0.5672411426661768
2675,2017-05-14,7.785405285127139,20.291062244925623,13.152237662128874,27.082069389430906,29,1,1.917930610569094
2679,2017-05-18,7.777283534731021,12.276827829345168,5.380149847966457,19.310657090855493,5,-1,0.38014984796645734
2680,2017-05-19,7.7752530971319915,14.729283622441216,7.562138548711042,21.95915627826808,22,1,0.04084372173192108
2695,2017-06-03,7.744796533146547,20.423061381140034,13.464120815231388,27.584948729414936,12,-1,1.4641208152313876
2701,2017-06-09,7.732613907552371,13.338522482593614,6.69900860815985,19.93215130467671,25,1,5.067848695323288
2709,2017-06-17,7.7163704067601335,23.018975652277163,16.473491735650782,29.95341893230199,35,1,5.0465810676980105
2723,2017-07-01,7.687944280373721,22.416912060904718,15.573169935889162,29.55897885215953,14,-1,1.5731699358891618
2730,2017-07-08,7.673731217180513,21.262459127231782,14.318463128310519,28.266557625998605,14,-1,0.31846312831051904
2737,2017-07-15,7.659518153987305,21.89286901581254,14.934473233074225,29.280695532103937,10,-1,4.934473233074225
2750,2017-07-28,7.633122465199922,14.070157641703808,6.848282273499678,21.40990560949946,23,1,1.5900943905005391
2751,2017-07-29,7.631092027600891,21.374680003120236,14.691037747390041,28.469596300399353,12,-1,2.691037747390041
2757,2017-08-04,7.6189094020067145,14.031636839685175,6.616799118738018,21.22473063530274,25,1,3.775269364697259
2758,2017-08-05,7.616878964407685,21.46681623398758,14.643769630670946,28.124031367839628,7,-1,7.6437696306709455
2759,2017-08-06,7.614848526808655,19.644016688296354,12.6656125839663,26.75304242656079,11,-1,1.6656125839663005
2765,2017-08-12,7.602665901214477,21.78952453972502,14.844577608640222,28.633289388610805,29,1,0.3667106113891947
2781,2017-08-28,7.570178898978808,11.050197306235992,4.202781871531516,18.282955090862956,4,-1,0.20278187153151617
2788,2017-09-04,7.5559658342661375,13.842747014374913,6.8664801078141915,21.210188878710092,6,-1,0.8664801078141915
2808,2017-09-24,7.515357077944226,18.1806390099863,11.205736893918708,25.059371017578194,26,1,0.9406289824218064
2813,2017-09-29,7.505204888863749,12.742379846544138,5.571590509615687,19.45234968774476,21,1,1.5476503122552394
2814,2017-09-30,7.503174451047653,19.869486702459085,12.616696530768714,26.950596866037685,30,1,3.049403133962315
2815,2017-10-01,7.501144013231558,17.853625224979908,10.922572159181232,24.80994872131229,6,-1,4.922572159181232
2826,2017-10-12,7.478809197254506,10.17713323340959,3.1550318363940475,17.35518149639828,18,1,0.6448185036017193
2836,2017-10-22,7.45850481909355,19.28332661999708,12.026699851015753,26.014314048329446,34,1,7.985685951670554
2856,2017-11-11,7.417896062771639,18.45463883476776,11.632220550964892,25.62632160927759,27,1,1.3736783907224108
2863,2017-11-18,7.40368299805897,19.37244757860498,12.450133579715134,25.94355592334849,28,1,2.056444076651509
2864,2017-11-19,7.401652560242874,17.654755756952888,10.206201054543385,24.361857778113258,26,1,1.638142221886742
2906,2017-12-31,7.3094621303550475,17.415002519810777,10.871018141162077,24.207768891202832,10,-1,0.871018141162077
2911,2018-01-05,7.296429923936315,11.420692084005262,4.191079438458126,18.210077773341588,20,1,1.7899222266584118
2933,2018-01-27,7.239088215693888,18.77183897800921,12.13502621302467,25.663903135543766,28,1,2.336096864456234
2951,2018-02-14,7.19217227258645,8.879176178394012,1.8757544334388172,15.863437815843954,26,1,10.136562184156046
2962,2018-02-25,7.163501418465237,17.132218723783705,10.068041686713771,24.483279305446654,25,1,0.5167206945533458
2979,2018-03-14,7.119191916641545,11.211032377562056,4.0763702798100905,18.084293552845526,28,1,9.915706447154474
2997,2018-04-01,7.072275973534106,17.70967284182259,10.694744635029,24.996129334597484,9,-1,1.694744635029
3011,2018-04-15,7.035785795561653,16.591368750929128,9.489802753795752,23.361837508608176,9,-1,0.4898027537957521
3017,2018-04-21,7.020147147859173,20.151309889697174,13.499996080200392,27.618158550932375,32,1,4.381841449067625
3024,2018-04-28,7.001902058872947,20.84256066458307,13.669911560993153,27.46276233882426,37,1,9.537237661175741
3037,2018-05-11,6.96801832218424,13.175568260599924,6.480320994277208,19.776904478958844,20,1,0.22309552104115582
3041,2018-05-15,6.957592557049254,9.744831200894497,2.442025219866055,16.907994189247223,0,-1,2.442025219866055
3074,2018-06-17,6.871579994685616,18.73911062998575,11.237710657947527,25.61281447076954,31,1,5.387185529230461
3080,2018-06-23,6.855941346983136,21.11959792258256,14.831948752843427,28.27657344119825,33,1,4.723426558801751
3087,2018-06-30,6.83769625799691,20.208580965352073,13.530631221898524,26.99476544476884,12,-1,1.530631221898524
3092,2018-07-05,6.824664051578177,10.440137874030617,3.533780609341997,17.916806786952915,24,1,6.083193213047085
3105,2018-07-18,6.79078031488947,10.824171310009376,4.004668692442346,17.930114168502673,23,1,5.069885831497327
3113,2018-07-26,6.7699287846194975,10.56140026169089,3.8174693255074446,17.40230727998596,19,1,1.5976927200140416
3115,2018-07-28,6.7647159020520045,19.034509900455763,12.072360603226029,25.981587402520958,26,1,0.018412597479041892
3118,2018-07-31,6.756896578200765,9.03744592297869,2.155763121517186,15.988463002104961,16,1,0.011536997895039036
3127,2018-08-09,6.733438606647045,10.563854208331595,2.8995922039105397,17.33419563025384,18,1,0.6658043697461586
3136,2018-08-18,6.709980635093325,19.319526261699135,12.550571075745301,26.409650959277368,31,1,4.590349040722632
3141,2018-08-23,6.696948428674592,10.886333441371093,4.134206341822289,18.10753319948601,22,1,3.89246680051399
3164,2018-09-15,6.6370002791484195,16.43220036468435,9.655335724006578,23.729709816161844,27,1,3.2702901838381564
3178,2018-09-29,6.600510101175968,17.617091907318205,10.9996420934395,24.353907476919858,27,1,2.646092523080142
3179,2018-09-30,6.5979036598922205,15.865897043717371,9.448918421175712,23.384950036282692,24,1,0.6150499637173077
3190,2018-10-11,6.5692328057710085,8.716138301383408,2.253134873550114,15.332352277459105,2,-1,0.2531348735501142
3197,2018-10-18,6.550987716784781,9.918783434192529,3.3278188120302654,16.739540722581197,3,-1,0.3278188120302654
3234,2018-11-24,6.454549389286157,16.854120551304884,10.103051098631363,23.91387123313631,10,-1,0.1030510986313633
3249,2018-12-09,6.415452770029957,12.855272338836402,5.198651983874591,19.95440743543257,24,1,4.045592564567428
3262,2018-12-22,6.381569033341252,16.468538028198008,9.261233457263936,23.721735779725066,9,-1,0.2612334572639359
3263,2018-12-23,6.378962592057506,15.047259444042407,8.197494311464832,21.97273045718519,6,-1,2.1974943114648315
3267,2018-12-27,6.368536826922518,8.820672562733195,2.254627101097122,15.651771401469086,18,1,2.3482285985309144
3284,2019-01-13,6.324227325098826,14.476396720494472,7.515598044979458,21.564369338725566,27,1,5.435630661274434
3319,2019-02-17,6.233001880167695,14.868628342583493,7.99878285352774,21.837513577778026,24,1,2.162486422221974
3327,2019-02-25,6.212150349897722,7.382603516278766,0.33905630058274927,14.207303888769104,0,-1,0.33905630058274927
3333,2019-03-03,6.196511702195242,14.271133514533433,6.666639048469529,21.633502495743752,22,1,0.36649750425624816
3347,2019-03-17,6.16002152422279,15.913693783111958,9.261987884122528,23.460953530361625,5,-1,4.261987884122528
3387,2019-04-26,6.055763872872925,12.177935705134606,4.927596037676128,19.674355455529597,23,1,3.3256445444704035
3391,2019-04-30,6.045338107737938,9.106527707780092,2.358923092391575,15.799574906543564,20,1,4.200425093456436
3402,2019-05-11,6.016667253616724,17.20278158449474,10.273655066667533,23.805868642410662,24,1,0.1941313575893382
3409,2019-05-18,5.998422164630498,17.153064889356873,10.414595002559496,24.466340689817073,31,1,6.533659310182927
3438,2019-06-16,5.922835367401846,15.895440943468929,8.692368881161185,22.990182064484642,23,1,0.00981793551535759
3443,2019-06-21,5.909803160983113,12.391907068021615,5.237513520090195,19.25328555058455,5,-1,0.23751352009019477
3457,2019-07-05,5.873312983010661,10.8640289781636,3.565174279287498,18.043165223729932,21,1,2.9568347762700675
3514,2019-08-31,5.7247458298371035,16.549072570350763,9.376135388346416,23.5276162974438,38,1,14.4723837025562
3534,2019-09-20,5.672617004162171,9.017727379256291,1.6677937064591106,15.839529600978766,16,1,0.16047039902123394
3549,2019-10-05,5.633520384905972,14.444626894074158,7.497051622444198,20.797880484154433,4,-1,3.4970516224441983
3556,2019-10-12,5.615275295919746,14.760568899231219,7.791337702342981,21.588881590780847,26,1,4.411118409219153
3599,2019-11-24,5.503198320718642,13.03697403534237,5.947270485272385,20.108743834440887,24,1,3.8912561655591134
