,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
3261,2018-12-21,2.2018903204392917,6.4546621276229414,0.5935557958263611,11.664843579847158,15,1,3.335156420152842
3337,2019-03-07,2.1281309822740213,4.2499846386812585,-1.2816098623189272,9.906117230960822,11,1,1.093882769039178
3339,2019-03-09,2.1261899470591454,7.77965513380381,1.9498981533766966,13.297663257646335,16,1,2.7023367423536655
3347,2019-03-17,2.1184258061996433,7.607195946664453,1.8936879168128111,13.572528609818146,19,1,5.427471390181854
3353,2019-03-23,2.112602700555017,9.767448518110857,4.098377854299423,15.110960561839718,16,1,0.8890394381602817
3368,2019-04-07,2.09804493644345,6.93668717015718,0.9178965484257898,12.772969277753132,14,1,1.2270307222468677
3382,2019-04-21,2.0844576899393212,6.785090632006696,1.0229567978798302,12.237761732590501,17,1,4.762238267409499
3417,2019-05-26,2.050489573678999,6.521550941264211,0.9495782810148845,11.666480977951384,16,1,4.333519022048616
3436,2019-06-14,2.0320497391376815,6.050164785524526,0.37441773571730314,11.542043912038777,12,1,0.45795608796122345
3438,2019-06-16,2.030108703922806,7.000966726626085,1.6884111748479698,12.620195482071647,13,1,0.3798045179283527
3445,2019-06-23,2.0233150806707414,8.334262378354948,3.04455685980953,13.817405207457458,3,-1,0.044556859809529836
3448,2019-06-26,2.0204035278484285,6.450771113489405,1.2070488987785741,12.264469495127992,0,-1,1.2070488987785741
3466,2019-07-14,2.0029342109145487,7.020604234159721,1.4258483447148742,12.634027035201488,13,1,0.3659729647985124
3467,2019-07-15,2.0019636933071108,4.753052446905909,-0.9589191455647914,10.640931290648812,13,1,2.359068709351188
3486,2019-08-03,1.9835238587657926,8.699755416612259,3.1757385125055717,14.770763408567758,3,-1,0.1757385125055717
3507,2019-08-24,1.9631429890096,8.167599881041092,2.850384698402518,14.049093335044263,15,1,0.9509066649557365
3549,2019-10-05,1.9223812494972132,7.297682971310589,1.9936560294634944,12.98607403624485,13,1,0.013925963755150761
3605,2019-11-30,1.868032263480698,7.526182083151135,2.0949705345828384,13.258816329697822,2,-1,0.09497053458283844
3607,2019-12-02,1.8660912282658226,3.9772296386398307,-1.5805951580424082,9.493516090550962,10,1,0.5064839094490381
