,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
3305,2019-02-03,26.493903868184518,94.45550088473587,51.84863338361333,138.62633516577773,44,-1,7.848633383613333
3381,2019-04-20,25.74873040725574,142.08501798683486,96.28772908856351,189.31251913650752,237,1,47.68748086349248
3416,2019-05-25,25.40555841867011,182.42270453923078,139.56800272140887,230.87308202111396,246,1,15.126917978886041
3417,2019-05-26,25.395753504710523,172.1019847407492,127.36252888860594,218.20629773009915,267,1,48.79370226990085
3418,2019-05-27,25.38594859075093,117.51448284254352,70.31910378710894,163.77085786991412,171,1,7.229142130085876
3437,2019-06-15,25.199655225518736,159.17054263535863,112.5834055135982,202.43086100185766,112,-1,0.5834055135981941
3456,2019-07-04,25.01336186028654,143.8322877818053,96.99189191901098,188.75619762202894,236,1,47.243802377971065
3457,2019-07-05,25.003556946326952,162.29678526658907,115.9803356713534,204.51145513123805,290,1,85.48854486876195
3458,2019-07-06,24.99375203236736,199.6704117911759,152.1094650625112,245.63380075376134,274,1,28.366199246238665
3464,2019-07-12,24.93492254860983,130.14518099268983,83.22101880194417,176.71746673609084,217,1,40.28253326390916
3465,2019-07-13,24.92511763465024,163.78171679052963,116.857598857387,209.11776453148173,283,1,73.88223546851827
3466,2019-07-14,24.91531272069065,148.1414946950041,100.25415781695878,192.06298534691598,277,1,84.93701465308402
3490,2019-08-07,24.679994785660504,113.1623709082394,69.30055353603741,159.9378693076858,171,1,11.062130692314213
3491,2019-08-08,24.67018987170092,121.5236228687029,75.38187191449947,169.72237749366232,262,1,92.27762250633768
3492,2019-08-09,24.660384957741325,140.14412958311493,96.00624680685759,184.6709702394098,258,1,73.3290297605902
3493,2019-08-10,24.65058004378174,178.4763719912428,138.58411095776194,225.08784242222788,244,1,18.91215757777212
3494,2019-08-11,24.640775129822153,166.4325172581024,119.37663138856021,214.0162236548217,295,1,80.98377634517831
3499,2019-08-16,24.591750560024202,127.95110967406661,83.45985896611027,173.65673869484704,222,1,48.343261305152964
3500,2019-08-17,24.58194564606461,163.58758261723557,120.22397702540927,208.42299342025905,276,1,67.57700657974095
3501,2019-08-18,24.57214073210503,150.14585263498057,104.8622236343517,201.83611678386035,319,1,117.16388321613965
3507,2019-08-24,24.513311248347488,163.71936732795623,117.91832923906959,207.66676469309598,208,1,0.33323530690401526
3515,2019-09-01,24.434871936670778,160.27908651185078,110.95932766758692,205.67716191377275,216,1,10.32283808622725
3521,2019-09-07,24.376042452913243,147.8666463142567,100.9108910689039,194.2385922853383,84,-1,16.910891068903894
3534,2019-09-20,24.248578571438582,100.34435909446928,53.59029683682569,145.13145240819847,151,1,5.86854759180153
3535,2019-09-21,24.23877365747899,138.555499370937,90.18709384785019,181.81515610748994,218,1,36.18484389251006
3536,2019-09-22,24.228968743519403,127.59467277955468,83.42970091669528,172.00872609656338,210,1,37.99127390343662
3577,2019-11-02,23.82696727117624,122.50484533173908,78.98330870920563,168.36581174932465,76,-1,2.9833087092056303
