ds,yhat,fact,anomaly,importance
2016-06-22,62.29021550989904,40,-1,4.386950518998226
2016-06-27,60.130044471687015,40,-1,3.177729953787889
2016-06-30,64.15300320692366,86,1,4.312563742575108
2016-07-14,67.73632265875528,91,1,5.3308823881991
2016-07-16,93.76825787481297,115,1,4.129634356730591
2016-07-17,88.54612676067791,114,1,7.183981393068933
2016-07-22,72.549444681957,54,-1,0.9514156063205093
2016-08-08,56.86267084017904,39,-1,0.43928908888358364
2016-08-12,71.66517340265557,95,1,4.5419775794274955
2016-08-26,69.68448869107476,89,1,0.025362888190329613
2016-08-28,84.94613110437176,103,1,1.1493207798612843
2016-10-11,52.1205161052986,35,-1,0.19525195808297724
2016-10-20,54.12033098282451,32,-1,4.441339181026763
2016-10-21,62.93293302946241,43,-1,1.503502233003907
