ds,yhat,fact,anomaly,importance
2018-07-15,121.73590356672675,142,1,0.6334136249518565
2018-07-17,66.8382693003608,44,-1,0.09203115499339276
2018-07-21,112.20322300908722,87,-1,5.0040070827368766
2018-08-19,98.51277759809827,76,-1,1.2945665202681624
2018-09-07,54.387501336316795,76,1,2.349631791394316
2018-10-05,51.36572028930195,79,1,7.572091847319626
2018-10-15,41.306106999338105,17,-1,4.363098259407785
2018-12-23,89.48718205829175,61,-1,7.153562749285371
2019-01-01,43.01545939524892,64,1,1.514800284472635
2019-01-19,80.01970784599516,57,-1,3.4966798001164108
2019-02-09,79.00227545191377,43,-1,15.480345345648331
2019-02-18,81.56720460757484,56,-1,4.816495850927524
2019-04-01,40.39760821145633,15,-1,5.0120376331515
2019-04-13,78.76220930711558,113,1,13.707365842192246
2019-05-12,80.7959859954478,101,1,0.15419435740042786
2019-06-22,87.3362299887167,63,-1,1.1933330487102012
2019-07-01,48.591573169545704,77,1,7.848316707528269
2019-07-16,52.6075748408854,28,-1,3.8566395652591545
2019-07-26,45.02132525371713,68,1,1.071613140382496
2019-09-01,72.81922127483837,105,1,11.357468603914384
2019-09-11,32.08173181474975,66,1,12.108281371483791
2019-10-20,67.04638842023233,93,1,7.147174599855916
2019-11-09,63.97538146128153,97,1,14.211064971856487
2019-12-01,60.10494305456902,36,-1,2.439996966969076
2019-12-13,32.35664583873187,11,-1,0.39037709657410424
