ds,yhat,fact,anomaly,importance
2017-03-13,278.4144811052625,196,-1,9.635299873337289
2017-03-14,296.859570156643,206,-1,19.015307041188976
2017-04-08,546.9472024457218,697,1,77.02669207205065
2017-04-09,491.37593347161265,571,1,8.558261621810061
2017-04-14,485.27916855199226,562,1,6.104307215970266
2017-04-29,554.8943027179661,700,1,73.22394198346433
2017-05-05,415.3892637535079,336,-1,8.338094857028807
2017-05-21,511.33075134545925,442,-1,2.94577400224955
2017-05-25,386.4955153661805,256,-1,61.29743264543731
2017-05-27,594.8902788553638,734,1,70.62453744697768
2017-05-28,538.2100596856466,737,1,123.61352096590849
2017-05-29,335.47329764405185,411,1,4.607623768422968
2017-07-02,523.5844374351832,601,1,7.552778998232839
2017-07-03,413.01024370321045,528,1,46.114485370851696
2017-07-29,562.7646933885574,677,1,42.07638601612189
2017-08-08,324.29362115614634,249,-1,10.125521690625646
2017-09-05,301.38034788656535,225,-1,5.508185939614435
2017-10-09,245.32034440732326,326,1,11.370467112681126
2017-10-14,475.498739695289,549,1,3.7743932685559685
2017-10-22,429.0867996791045,504,1,3.2937382516383877
2017-10-28,451.6091410168273,533,1,12.294291265508946
2017-10-29,397.2792474558226,474,1,5.65737682791729
2017-12-23,417.869957871315,275,-1,68.74255854269859
2017-12-24,371.20907802658996,241,-1,59.64224749885318
2018-01-06,394.9973398055288,321,-1,0.02779477014735221
2018-01-12,266.47253432658925,194,-1,1.05082922258822
2018-01-27,414.849461575584,513,1,28.86209567140071
2018-01-28,366.1254584475666,454,1,15.920337533127167
2018-02-25,379.8759217517502,520,1,72.78936006530546
2018-03-03,418.0687195274181,502,1,13.723696596073069
2018-03-10,435.32405795330453,530,1,24.03278452734071
2018-03-11,392.8119985479334,512,1,46.321189334629025
2018-04-14,453.12979360687814,371,-1,13.426517345175455
2018-04-15,406.85342013249715,257,-1,78.19237139265539
2018-05-05,463.3113391110632,600,1,71.22819571966534
2018-05-23,293.8258012890044,206,-1,20.278041971154295
2018-05-27,441.8855661125668,596,1,81.93992772132253
2018-06-09,454.69614093463343,557,1,20.871820402826756
2018-06-30,465.45505759682493,367,-1,31.292654774357516
2018-07-02,335.1027682843651,261,-1,3.5232450846462484
2018-08-24,344.3575409485638,423,1,8.801248542055077
2018-09-02,404.8647940774963,500,1,18.879876703562047
2018-12-28,250.81244283975246,346,1,21.337990378252584
2018-12-31,167.0930053240604,277,1,38.23326068755503
2019-01-01,139.81762819471055,212,1,4.6014842888301075
2019-01-29,176.61859110966998,104,-1,4.299472591490272
2019-02-12,180.63414291480325,88,-1,24.650990435065225
2019-02-13,195.98764528405056,95,-1,24.755265873358624
2019-02-27,202.32106046129428,110,-1,21.277110222445742
2019-03-19,213.78028275756876,138,-1,9.709380812191
2019-04-13,385.9104248210591,486,1,23.921131253999704
2019-05-04,393.70687151309176,463,1,0.5959974233002185
2019-05-10,281.0656047320497,210,-1,1.829219460028753
2019-05-18,378.7622606940864,502,1,52.71313754802452
2019-05-26,373.9770742325373,457,1,12.654176865567933
2019-07-06,405.1182582230238,542,1,71.76535069558912
2019-08-10,387.39455776942845,473,1,17.440595321363617
2019-09-01,344.4851983472708,454,1,40.28136848486389
2019-10-02,202.2826705493044,132,-1,0.602148000614875
2019-10-05,335.76627240159524,407,1,1.1983732377365754
2019-11-12,167.63781048058894,87,-1,9.38921574276263
2019-12-13,197.39328795974905,100,-1,24.42342509659977
